"Id","Predicted"
111,9.03195654973388
112,-90.1566483546048
113,-48.6033291555941
114,73.2326540630311
115,-40.2105737943202
116,36.9164175819606
117,17.8819317370653
118,-66.942587448284
119,-90.1661279145628
120,-10.1578984409571
121,-93.520947592333
122,32.6558153145015
123,-32.4460166506469
124,-27.13209441863
125,-47.0074400305748
126,82.3555462062359
127,-67.1227301005274
128,45.9549407009035
129,-62.9888426046818
130,-36.0680122859776
131,-96.9594777561724
132,-34.4728664960712
133,84.3103429302573
134,-67.0113236177713
135,66.5504489094019
136,78.7395537365228
137,34.7147619817406
138,31.688222149387
139,-40.1101560331881
140,10.4352176655084
141,-76.2200652621686
142,-10.1937195751816
143,4.25056922249496
144,66.3977095391601
145,-98.3573109377176
146,-69.5155019406229
147,-1.11871887929738
148,-92.8907008375973
149,90.2680751401931
150,-54.1685281787068
151,-95.3483948018402
152,3.32649233750999
153,1.69540233910084
154,-68.5921966098249
155,-24.8061404563487
156,77.0026991609484
157,81.0272739734501
158,97.4339154083282
159,-69.5757687557489
160,85.3285729885101
161,-23.6067912075669
162,-12.8177395090461
163,19.9085380882025
164,79.1613589506596
165,-87.6257301308215
166,-75.3773728385568
167,34.7338121850044
168,-59.4532771967351
169,-37.3606606386602
170,-19.4837637245655
171,66.4956023916602
172,-52.841155603528
173,73.3076132368296
174,-59.2167087830603
175,-9.88670368678868
176,-34.5446788240224
177,-10.1614158134907
178,-25.0788821373135
179,91.6460806503892
180,77.9023297131062
181,-65.8300878014416
182,-54.4707127381116
183,0.479281693696976
184,-70.3394577372819
185,-20.3014485538006
186,-22.5038340780884
187,55.9099503327161
188,-60.1538160815835
189,-20.7149579189718
190,36.8556180503219
191,64.6798755042255
192,29.9854271579534
193,21.7675738036633
194,72.1488975919783
195,-56.0917194001377
196,-42.9898680187762
197,-43.4309382922947
198,-47.2619290463626
199,16.2207689136267
200,54.3085769284517
201,-24.1120550315827
202,-79.8729857429862
203,29.0355366654694
204,77.9142477083951
205,-72.0422424376011
206,-88.3297556545585
207,-26.3052011374384
208,-48.4174986369908
209,-74.7627978213131
210,22.3696481436491
211,7.15890717692673
212,18.40366339311
213,-66.5177742950618
214,63.3248805999756
215,-15.7602390740067
216,-40.0924069806933
217,0.84221325814724
218,-9.84490825794637
219,47.2519686911255
220,-48.2322645373642
221,-52.718838956207
222,-23.3034173492342
223,-80.1489343401045
224,-10.3178713005036
225,-7.87693937309086
226,34.9726151209325
227,-47.1388980746269
228,-40.8965932670981
229,11.1906331963837
230,97.2961942199618
231,76.2884876690805
232,94.1371486987919
233,-14.8693506140262
234,68.805317627266
235,76.9933565985411
236,-84.5946573652327
237,-79.1432135272771
238,-50.2510463353246
239,20.038617728278
240,-58.0080031882972
241,-25.4071117378771
242,92.9987940005958
243,21.68506719172
244,-94.0707214642316
245,75.6861858535558
246,-84.8369869869202
247,34.7520043607801
248,68.5595437418669
249,-42.1481041237712
250,53.0057982541621
251,46.2265548761934
252,75.8411307353526
253,-26.7284945584834
254,97.4689524620771
255,87.1826914604753
256,-30.9002805035561
257,87.8017829731107
258,-25.8859272580594
259,14.922003634274
260,42.0865837950259
261,58.2797926850617
262,-24.8888218775392
263,-56.678180815652
264,5.47956507652998
265,39.7198671009392
266,-38.3297055959702
267,24.5517590548843
268,1.42403366044164
269,82.1720802690834
270,81.7209765315056
271,29.317539324984
272,-29.6186638996005
273,71.7727767303586
274,4.80698393657804
275,70.3833530191332
276,-37.0277727022767
277,-69.4305406883359
278,-60.7022826559842
279,-12.4454818665981
280,-12.9747493192554
281,-58.3835631608963
282,-90.9010408446193
283,-97.4836519919336
284,26.220707828179
285,-59.1644873376936
286,-47.9488070122898
287,3.22526409290731
288,59.5342564862221
289,14.9903762154281
290,67.4477458931506
291,-50.3515595104545
292,-9.36068408191204
293,-12.6299134921283
294,-11.4700255915523
295,85.9777469187975
296,-27.7629697229713
297,-81.9462068844587
298,25.3018099348992
299,63.2307752035558
300,12.2222913894802
301,99.6323064435273
302,-45.6968627870083
303,-86.1112294718623
304,-18.5267301276326
305,-65.2904869522899
306,92.4603253602982
307,82.8110441565514
308,32.5888162944466
309,66.1292923614383
310,-28.3302939496934
311,94.87858498469
312,-75.4495948553085
313,-60.8257386367768
314,67.9114285390824
315,-65.6398762017488
316,-33.5892945062369
317,-63.2494741585106
318,2.10403040982783
319,97.8109943680465
320,12.8775927238166
321,89.7271115798503
322,6.95123728364706
323,-66.1477465648204
324,-8.19315817207098
325,56.8215308710933
326,27.9319953173399
327,73.9884512033314
328,-37.8374539781362
329,-12.6376581378281
330,50.7523946464062
331,-8.57031485065818
332,37.426514737308
333,54.5149910729378
334,97.3535274621099
335,-30.387165164575
336,84.0267308056355
337,89.2507664393634
338,-55.2513309754431
339,37.8218392841518
340,-64.8487634491175
341,89.2537558451295
342,62.5526650808752
343,35.2963347919285
344,38.7607317883521
345,56.650944147259
346,-77.5565922725946
347,68.2390919420868
348,68.05225959979
349,39.0590107068419
350,-67.9564284160733
351,30.0648004747927
352,-14.8648901376873
353,57.054693158716
354,59.8821642808616
355,-92.6846297923476
356,37.1455072425306
357,-15.1020794175565
358,-93.8860514201224
359,35.5292672291398
360,11.6858489345759
361,15.4620361980051
362,42.46691679582
363,-89.254121016711
364,68.3216100558639
365,-91.8567314743996
366,-6.64039249531925
367,-51.8096203450114
368,97.7383653167635
369,23.8146254327148
370,84.1534773353487
371,-96.6456931084394
372,-7.9801794141531
373,-20.0684032402933
374,99.8909664805979
375,28.9735541213304
376,-57.665522955358
377,78.0768920201808
378,23.1599630787969
379,-69.454200565815
380,-36.4164797589183
381,48.6662852112204
382,88.5195295326412
383,-36.8421217426658
384,63.5470482055098
385,-15.5095960944891
386,-56.1841283459216
387,38.575671846047
388,29.7108623664826
389,-51.533639151603
390,27.2258841432631
391,-42.0704791322351
392,-61.8871599435806
393,-81.373395351693
394,84.9377523642033
395,-17.8384648635983
396,25.1665329560637
397,9.74709535948932
398,99.0531123243272
399,78.0870637856424
400,-64.0918576624244
401,39.2782943788916
402,9.70876882784069
403,-84.6268286462873
404,20.3997311647981
405,14.7768531460315
406,88.7562800664455
407,-33.6265400983393
408,-95.983385341242
409,-0.056464271619916
410,31.5151879098266
411,10.7879482675344
412,-75.4894784651697
413,-90.2937085367739
414,-89.855151809752
415,-40.0893106125295
416,19.6742314845324
417,-7.72615154273808
418,-97.6415224373341
419,-89.273153571412
420,-29.3163790367544
421,-42.1514378394932
422,25.5246689077467
423,50.8652281947434
424,48.1430064421147
425,-7.77020612731576
426,5.00007071532309
427,25.5053067114204
428,-28.6794378887862
429,-36.1532081849873
430,50.2018827479333
431,13.8504507485777
432,-64.0278058126569
433,52.4073236156255
434,74.9062826391309
435,-21.0067078471184
436,7.32231829315424
437,17.9704037494957
438,80.932586453855
439,-40.8676071092486
440,-83.6432074196637
441,63.337180390954
442,-71.0745227988809
443,-14.220669073984
444,-88.0881828721613
445,-34.5837154425681
446,48.4001827891916
447,-42.6114977803081
448,-11.1884183250368
449,69.3590970244259
450,-17.6146357320249
451,36.4902137778699
452,84.16006276384
453,-86.9786709081382
454,-38.2833555340767
455,80.3222499322146
456,-77.2514081560075
457,18.860822962597
458,65.5441110022366
459,97.178698470816
460,-27.4213421624154
461,-81.157837389037
462,40.3042341116816
463,56.4379048533738
464,-2.39502498880029
465,-41.2276956718415
466,-86.1455806065351
467,-6.63060541264713
468,36.4714253693819
469,-91.7755944188684
470,-73.2992418110371
471,95.9783448372036
472,18.1674353312701
473,-65.0507462210953
474,37.7509037964046
475,21.2786313146353
476,8.10667481273413
477,66.9212680310011
478,51.5560111496598
479,-75.2443733159453
480,-40.0748130865395
481,-79.3944948818535
482,-8.31469013355672
483,-4.75018415600061
484,70.6657837610692
485,69.4181235507131
486,-45.4293325543404
487,23.9115234464407
488,92.889412632212
489,-86.4184997510165
490,-2.08617313764989
491,99.8542930465192
492,30.5683258920908
493,-34.6367008518428
494,10.8228140044957
495,15.1037442032248
496,-83.6382371373475
497,87.3947113752365
498,-94.5541707333177
499,86.6387650370598
500,20.9629480261356
501,39.825274515897
502,89.4184106960893
503,-2.71417745389044
504,92.1657260041684
505,-17.51808244735
506,-33.5537197533995
507,-72.293137665838
508,-48.4022791963071
509,-38.145434204489
510,-6.69176038354635
511,38.3146812673658
512,44.6098199114203
513,33.2915272098035
514,6.9836940150708
515,-90.8913109451532
516,-22.6374314166605
517,-30.4244700819254
518,83.8810922577977
519,68.7822989653796
520,33.5772981401533
521,6.65639867074788
522,-83.1677572801709
523,-67.430336214602
524,-92.9651499260217
525,-90.6721768435091
526,-64.1218896955252
527,92.5696926191449
528,84.379948489368
529,99.603570997715
530,73.3743812423199
531,26.5596166718751
532,-3.04028284735978
533,87.8448410425335
534,97.3526116926223
535,91.5178845170885
536,50.6076016929001
537,-86.8991145398468
538,-1.64544833824039
539,53.7618534639478
540,-50.4089977126569
541,-62.869572173804
542,84.2405044473708
543,41.9773979578167
544,50.1498084049672
545,-92.8027148358524
546,82.1547734551132
547,-99.1663191933185
548,-96.8382784165442
549,52.8248944785446
550,81.046408880502
551,-97.7120895404369
552,60.88079335168
553,70.0629195664078
554,99.2940340191126
555,-63.8548541814089
556,-45.8283921238035
557,76.9054262898862
558,-23.112848540768
559,43.0079055484384
560,27.6886068284512
561,92.348235566169
562,-34.7168611828238
563,-17.1387461945415
564,-97.6182754617184
565,-26.0414004325867
566,98.429101658985
567,85.5491281952709
568,-63.4161232970655
569,4.38840556889772
570,-33.0553145613521
571,22.2934101708233
572,94.1088157240301
573,89.4194925203919
574,31.1991429887712
575,6.45021614618599
576,-12.5310018192977
577,89.5131441298872
578,2.51556118018925
579,-70.573477819562
580,-12.8882023040205
581,-29.0586637798697
582,-14.9429318495095
583,14.1504597850144
584,83.1557155586779
585,98.0966614093632
586,-85.5684713926166
587,-0.986896501854062
588,97.0241531264037
589,-91.8715308886021
590,18.6153125949204
591,-11.4299391862005
592,34.2369183432311
593,-45.2901903074235
594,-66.895115794614
595,98.3711198437959
596,-44.5823306683451
597,85.0206938106567
598,24.5426781941205
599,63.8709889724851
600,-82.2019252926111
601,43.2627975475043
602,3.01817497238517
603,95.6351732369512
604,-4.03009941801429
605,36.581644974649
606,94.3799049127847
607,95.742111466825
608,70.8267194684595
609,63.6533903889358
610,87.9141222219914
611,-60.3429032489657
612,74.8841602820903
613,-13.562123477459
614,78.3727661240846
615,90.5471852514893
616,-71.5663641691208
617,70.0554004870355
618,78.0318323522806
619,69.0691744443029
620,72.3293440882117
621,-68.1864176411182
622,90.3692431282252
623,36.9661750737578
624,-3.34189916029572
625,-51.5478913672268
626,-36.9847275316715
627,-84.4753270968795
628,-73.4555407427251
629,-22.0622278749943
630,68.7602779362351
631,-27.5771329645067
632,-9.46802129037678
633,-77.8634621761739
634,-40.5008537694812
635,-13.2625218946487
636,-81.071167672053
637,31.6842011641711
638,84.0180885046721
639,32.9582923091948
640,66.1149287596345
641,-3.51233631372452
642,-81.1445502564311
643,34.394633024931
644,63.2287546992302
645,15.1823815889657
646,71.6470027342439
647,9.98530485667288
648,76.160936569795
649,-27.4633671157062
650,-10.349293705076
651,78.5460490733385
652,-81.2465824652463
653,-53.002805961296
654,69.7263833601028
655,38.9715190045536
656,-90.7512567006052
657,-46.8830166384578
658,96.2384490761906
659,-23.0293127708137
660,87.6135716680437
661,-24.6130426879972
662,64.2684814054519
663,57.7276263851672
664,46.6357155703008
665,87.2099513188004
666,30.0096877850592
667,-33.8493241462857
668,30.2653434686363
669,19.2789753898978
670,85.1688771508634
671,0.207987194880843
672,-82.6292061246932
673,38.6229290626943
674,-71.5102162677795
675,9.29459179751575
676,41.512411320582
677,-27.5285048875958
678,2.17587472870946
679,33.0419939476997
680,28.9820161182433
681,45.5509960185736
682,45.5841144081205
683,-12.587251001969
684,-52.9437148012221
685,36.1554740462452
686,-40.9865513443947
687,15.8516433089972
688,-7.56528130732477
689,-6.59399316646159
690,60.7695009093732
691,65.1956423185766
692,-9.70245250500739
693,25.8349161129445
694,-87.045539682731
695,27.3493896704167
696,-72.6398082450032
697,82.8697571996599
698,31.0899238567799
699,71.1127729620785
700,-78.7278177216649
701,-80.0971181597561
702,39.9418623652309
703,-84.7916268277913
704,-93.7595747876912
705,91.5237511508167
706,-33.3517325110734
707,-83.1359337549657
708,-78.9119860623032
709,25.3502202685922
710,-13.7041715439409
711,14.5057253539562
712,-65.9890790004283
713,2.12941798381507
714,88.5567740537226
715,46.6122704558074
716,4.82513303868473
717,44.0831705927849
718,57.40404012613
719,-5.46340616419911
720,27.294690022245
721,35.7385648414493
722,-25.9039831813425
723,97.3807180300355
724,-78.8446046411991
725,25.5392778199166
726,-74.1116668097675
727,-23.7565037794411
728,78.283313382417
729,85.1606867276132
730,89.5965065807104
731,34.6643717493862
732,84.3573175836354
733,-87.7037470694631
734,-29.5395640190691
735,-6.03835741057992
736,21.8115997035056
737,37.1129495557398
738,-58.1837764475495
739,64.2614794895053
740,-86.7767791263759
741,-65.4280815273523
742,25.0390618108213
743,-88.9489905908704
744,-53.7720103748143
745,-63.6674746405333
746,-56.5424510277808
747,-93.0521730799228
748,77.6622995734215
749,-74.0139610134065
750,87.757566338405
751,-80.231257295236
752,98.1448060832918
753,33.9247312862426
754,-1.26453745178878
755,-21.3264742866158
756,26.4514347072691
757,45.5945228692144
758,-43.5570317786187
759,-53.8781727664173
760,-74.5593809522688
761,-90.1807131245732
762,49.4798721279949
763,24.7001430951059
764,93.8662299420685
765,-81.701271282509
766,-15.8959378954023
767,-83.4034674800932
768,-44.0669286996126
769,67.7691372577101
770,52.7451547794044
771,-84.8929974250495
772,-98.6816324759275
773,-37.9068680573255
774,-83.3907528780401
775,92.9454166442156
776,92.1804317738861
777,-39.4779503811151
778,-9.14224130101502
779,-48.2949855271727
780,16.817806661129
781,-50.5255925934762
782,-34.5111837144941
783,-54.9500101711601
784,-86.2361272331327
785,57.5202791951597
786,98.2896008063108
787,-24.1193739231676
788,33.3081999327987
789,97.5192712154239
790,32.8796967864037
791,92.3433621879667
792,-35.0288243498653
793,-25.2233451232314
794,-18.8908214215189
795,-34.6738060005009
796,38.8329681940377
797,43.2186925783753
798,74.3025013245642
799,-57.6560808811337
800,92.410307796672
801,-91.9434561394155
802,-8.97734821774065
803,81.6503883339465
804,-82.6363575644791
805,42.8916883189231
806,-37.7331463154405
807,73.8618616014719
808,-48.6199099570513
809,-13.159160874784
810,-62.9210895393044
811,-98.1239173561335
812,72.8132972959429
813,-61.3603996578604
814,-36.8007897399366
815,95.4841275233775
816,-29.8006889875978
817,-67.7197709213942
818,88.3357783779502
819,33.7693041190505
820,16.1859628744423
821,30.0554663874209
822,-65.8746512141079
823,-24.41815440543
824,60.8546203002334
825,-89.0606957953423
826,20.1418272219598
827,92.1703775878996
828,-9.54924863763154
829,-44.1076299641281
830,68.8371059019119
831,-56.8992276675999
832,30.7961028534919
833,-31.1917671002448
834,-56.0544320382178
835,56.1957677826285
836,58.2132051698864
837,-40.0312316138297
838,63.6647321749479
839,3.0384321231395
840,-43.2205320801586
841,62.3248397838324
842,28.6709848791361
843,21.5868984349072
844,59.1657710727304
845,14.6824163850397
846,75.1223797444254
847,20.7235148642212
848,-97.2735194023699
849,43.8197010196745
850,53.069532616064
851,21.0966728627682
852,5.38633060641587
853,-88.1021537352353
854,37.3749504331499
855,26.4879205264151
856,68.5754461679608
857,51.5769909601659
858,26.5142323914915
859,70.4769869334996
860,-66.8661450501531
861,-8.12019822187722
862,64.8449209053069
863,-37.8845440689474
864,-57.3442521505058
865,0.467876670882106
866,74.0578423719853
867,-87.8301681485027
868,-66.5251812897623
869,-87.1477257460356
870,34.785493183881
871,-91.5497876238078
872,76.5980571508408
873,-93.0057701654732
874,-12.2686457354575
875,10.0190966855735
876,-73.3669586945325
877,-62.4886353500187
878,74.9920853413641
879,91.9781179632992
880,86.4442406222224
881,-56.2127183191478
882,17.6791637204587
883,-12.5102323014289
884,62.9350739531219
885,-22.9138914961368
886,-36.4442064892501
887,-22.4976100958884
888,17.0349729247391
889,55.9435572475195
890,-0.510390009731054
891,87.8966855350882
892,80.0827652215958
893,99.5375480502844
894,29.7328417655081
895,-67.4683127552271
896,-16.6318072471768
897,-50.0257013831288
898,58.410466555506
899,-71.8357772566378
900,20.1417668256909
901,15.1930237188935
902,-89.2083767801523
903,82.9900356009603
904,32.7238162048161
905,30.123900808394
906,69.8720093350857
907,94.3449086975306
908,-32.9995770473033
909,-84.9327624775469
910,91.5732146240771
911,-14.0725998673588
912,-57.0228464901447
913,2.54474952816963
914,-2.0906001329422
915,-48.6119726207107
916,38.4909333195537
917,5.40102561935782
918,84.0098468586802
919,92.663674429059
920,93.9156507141888
921,90.975865861401
922,-40.3539869002998
923,33.952243020758
924,35.8544528950006
925,-3.04133361205459
926,80.3694698028266
927,-13.4752290323377
928,-74.906985880807
929,-42.2238608822227
930,59.5942383632064
931,75.837410101667
932,-78.6038936581463
933,95.0623236596584
934,3.1072897836566
935,68.7942490912974
936,91.3426300510764
937,32.4981976766139
938,43.7753608450294
939,-89.6727147046477
940,94.0492584835738
941,66.0919414367527
942,-6.31419555284083
943,-54.6353300567716
944,-82.8329800162464
945,99.7563275508583
946,-7.22164851613343
947,-80.3256207145751
948,99.3871043901891
949,35.1740854326636
950,-40.0973744224757
951,86.0875623766333
952,12.5014280434698
953,6.63076872006059
954,2.21119257621467
955,-2.82860789448023
956,-97.2096022218466
957,91.0108470823616
958,-97.2587710246444
959,60.1481556892395
960,3.19239972159266
961,-81.0093340929598
962,-22.8108427021652
963,-50.1129569951445
964,56.9999703206122
965,-44.9300672393292
966,-77.3502557072788
967,-38.4741340298206
968,-84.0131194796413
969,-43.5479575768113
970,46.061327541247
971,-74.6014303062111
972,-25.3098220564425
973,22.7030446287245
974,-39.1788825858384
975,-11.5371110849082
976,-71.398718142882
977,-41.9617935083807
978,-90.4053848236799
979,-16.9758297502995
980,85.9807236120105
981,17.1685775276273
982,64.0348512679338
983,98.6350162420422
984,46.5472461655736
985,-30.8387497905642
986,94.2311794497073
987,31.0241572093219
988,12.4381228815764
989,9.00767776183784
990,18.2364212814718
991,-38.4250440634787
992,-48.5082808881998
993,51.7792101949453
994,19.4573002401739
995,48.9718452561647
996,34.8602073267102
997,96.4557921979576
998,-24.2563035339117
999,92.9803627543151
1000,-95.1402964070439
1001,-32.7009616419673
1002,54.3768157251179
1003,10.776425153017
1004,-70.9647673182189
1005,85.1059326902032
1006,74.4952663313597
1007,-39.8054747376591
1008,24.818597221747
1009,-55.0297277513891
1010,84.922750107944
1011,91.3364396430552
1012,74.6571477036923
1013,87.2563457116485
1014,-9.30332602001727
1015,16.5035968646407
1016,-2.29974039830267
1017,-90.416918322444
1018,-29.8128582537174
1019,-88.1376286502928
1020,11.3769917283207
1021,65.3565456625074
1022,-86.2990501336753
1023,-62.6164439599961
1024,14.4358983729035
1025,-29.9884952604771
1026,23.8362453877926
1027,-57.9902270343155
1028,47.8791692759842
1029,-6.92917010746896
1030,-37.7150507178158
1031,-91.8239400256425
1032,12.6865791622549
1033,-36.1196658574045
1034,-79.5350545085967
1035,34.592188289389
1036,-42.9045732598752
1037,3.82031528279185
1038,-69.3954404909164
1039,5.70724583230913
1040,45.9366831928492
1041,39.4379048142582
1042,82.0632114075124
1043,8.40232954360545
1044,85.5499369092286
1045,-48.8404617179185
1046,80.2694295533001
1047,-35.7368503697217
1048,96.717918291688
1049,37.2362384106964
1050,-97.5654652807862
1051,6.35448903776705
1052,70.1426993589848
1053,-88.0971785634756
1054,1.76014867611229
1055,38.8240372762084
1056,46.2816225364804
1057,61.3844552543014
1058,26.1532511562109
1059,2.0848483312875
1060,57.3575826361775
1061,11.7793410085142
1062,-17.9007505066693
1063,98.2431803364307
1064,-56.6496666986495
1065,70.9234792273492
1066,95.6956460606307
1067,-34.4642566982657
1068,43.0870852433145
1069,85.5959707405418
1070,-85.5319219641387
1071,50.2318819519132
1072,-53.5495185758919
1073,-71.2668835651129
1074,-35.8653258066624
1075,78.2138080336154
1076,13.4410026483238
1077,99.5282114483416
1078,-7.59966792538762
1079,7.40193710662425
1080,-59.6697027329355
1081,41.3705399725586
1082,21.6672096867114
1083,-83.9526791591197
1084,-71.256003389135
1085,42.7413312718272
1086,-19.4149447605014
1087,48.9921510219574
1088,9.97094558551908
1089,71.3303823955357
1090,-57.5442333240062
1091,69.6664328686893
1092,-13.0326342303306
1093,-88.2370791397989
1094,37.1137874666601
1095,-70.528750307858
1096,-37.458815285936
1097,-91.0950845573097
1098,38.0263356491923
1099,-31.9617585744709
1100,-61.7307355161756
1101,-79.3807530775666
1102,84.0164974797517
1103,-83.5721314884722
1104,-73.8245015498251
1105,-75.7415345869958
1106,-95.1468228362501
1107,-18.3846527244896
1108,73.1429900508374
1109,-85.3783431928605
1110,-59.8263124004006
1111,-37.329309573397
1112,7.21835936419666
1113,-64.9115900974721
1114,-87.7874473575503
1115,-28.6979336291552
1116,77.0284319762141
1117,50.7117988541722
1118,-8.83542634546757
1119,55.1986368373036
1120,-40.7842124346644
1121,38.3208866231143
1122,-87.2236712370068
1123,-17.7549745887518
1124,-38.2214638870209
1125,-45.5017668195069
1126,38.0123988259584
1127,84.4368091784418
1128,-93.211556924507
1129,-12.2054364532232
1130,-84.5468958374113
1131,6.31433809176087
1132,68.828492751345
1133,38.0088788922876
1134,-57.112034317106
1135,25.4203092772514
1136,8.32179505378008
1137,25.9659709874541
1138,-50.3942544572055
1139,-5.62998484820127
1140,-33.0891223158687
1141,48.0897318106145
1142,42.9110091179609
1143,-85.508148605004
1144,-29.5320968609303
1145,-14.041032968089
1146,-76.3053673319519
1147,-1.32321109995246
1148,18.0764810182154
1149,-70.4256995115429
1150,-73.3651329763234
1151,66.213998477906
1152,96.7729622963816
1153,-37.7567292656749
1154,-37.1911576483399
1155,2.39922502078116
1156,-29.7485328279436
1157,54.1961567942053
1158,-68.2633817195892
1159,10.7756960205734
1160,-97.0665124710649
1161,-14.5801254548132
1162,-16.2106487434357
1163,-95.9395877551287
1164,27.4413550272584
1165,-80.0566626247019
1166,65.8068285323679
1167,-41.3371451664716
1168,3.71419293805957
1169,-80.6383049115539
1170,96.7270357068628
1171,96.0328601300716
1172,86.2350810319185
1173,84.7715212032199
1174,16.3530350197107
1175,-67.7112792618573
1176,-99.4252278935164
1177,-80.5227287579328
1178,-89.8087956476957
1179,-63.1499140989035
1180,-89.4438435789198
1181,77.1393809001893
1182,-66.9465153478086
1183,-46.7719159089029
1184,-34.2496679630131
1185,-44.2258629947901
1186,91.0278582945466
1187,-61.1318503506482
1188,-91.9790434185416
1189,91.9316203333437
1190,-54.6956623904407
1191,83.8662103749812
1192,94.4149017799646
1193,-69.3974272347987
1194,42.767564766109
1195,-53.3021835610271
1196,-6.76135877147317
1197,-75.7261351216584
1198,84.398853732273
1199,-48.4606310259551
1200,64.3840854521841
1201,68.759101908654
1202,-30.0129130017012
1203,70.3378961887211
1204,-61.9722478557378
1205,-12.4706606380641
1206,-43.7931495718658
1207,65.474518109113
1208,14.4366625696421
1209,-40.9646682441235
1210,34.8299559671432
1211,56.1062065884471
1212,12.2699181549251
1213,-6.59358273260295
1214,82.7664650510997
1215,-63.6990351602435
1216,-22.527938336134
1217,91.6733039543033
1218,-97.368774889037
1219,-6.85035493224859
1220,-27.6193168945611
1221,-70.1745989266783
1222,37.4249629676342
1223,-68.6118928715587
1224,79.7851831652224
1225,22.3636240232736
1226,92.2225063666701
1227,-5.78931365162134
1228,-6.43534357659519
1229,-41.6047951672226
1230,-91.1815480329096
1231,40.1862943544984
1232,23.391396086663
1233,47.9793072212487
1234,-9.7746791318059
1235,-55.9292662888765
1236,-93.0062736850232
1237,63.3401799481362
1238,-0.70015056990087
1239,-49.8391600325704
1240,91.7820150498301
1241,-9.82641149312258
1242,82.1033167652786
1243,3.50416409783065
1244,3.99277741089463
1245,-10.4845511261374
1246,-6.98722619563341
1247,32.7021392993629
1248,-48.4395710285753
1249,-31.8477562163025
1250,31.6034091170877
1251,92.6992057356983
1252,-86.346547305584
1253,31.2506887130439
1254,9.33380769565701
1255,-14.5720092114061
1256,-16.8012175243348
1257,47.9292733129114
1258,86.7651597596705
1259,15.0054028257728
1260,-43.3106132317334
1261,-46.3880411814898
1262,-91.4351312909275
1263,39.0318687073886
1264,-22.8546489030123
1265,-81.5224616322666
1266,94.486322067678
1267,87.3107991646975
1268,-35.3162851184607
1269,-0.435973471030593
1270,-68.6957316938788
1271,77.1177561953664
1272,-89.430581452325
1273,-26.9076232332736
1274,-31.6494109109044
1275,72.8297998663038
1276,76.9353670533746
1277,-82.1758097968996
1278,41.5354032069445
1279,-93.8901512883604
1280,46.1775089148432
1281,-40.1193267665803
1282,74.3735630065203
1283,70.87252442725
1284,-90.030167484656
1285,-2.91258348152041
1286,-42.3743809573352
1287,-15.6846256926656
1288,37.8269511740655
1289,-43.239112617448
1290,54.0338858030736
1291,82.8965996392071
1292,-50.0733621884137
1293,-44.0412272233516
1294,-25.6855253130198
1295,-60.831230180338
1296,-94.448399823159
1297,-96.2505022063851
1298,84.6189312636852
1299,-47.7556146681309
1300,-66.5858298074454
1301,-58.3935599774122
1302,70.1989482156932
1303,48.0252252425998
1304,16.7437225114554
1305,-87.5677484087646
1306,64.2599211074412
1307,-99.5633703656495
1308,-56.3682157080621
1309,45.3832106199116
1310,-39.1575596760958
1311,-4.10150135867298
1312,-70.7300414796919
1313,62.4371434096247
1314,22.5282025057822
